db_id,db_name,dance_style,db_level,is_updated,scraped_name,scraped_level,step_count,comment_count,url,parsed_file_path
4bd229c6-5b91-43f9-af35-c47847914f59,(Natural) Rock Turn,Tango,Silver/Gold,Yes,(Natural) Rock Turn,Newcomer,13,8,https://www.dancecentral.info/ballroom/international-style/tango/rock-turn,docs/figures steps/parsed/chunk_4/tango_rock-turn.json
5a19a5ad-f3b4-43d1-bc4f-e4f3a52493da,Back Corté,Tango,Silver/Gold,Yes,Back Corté,Newcomer,8,3,https://www.dancecentral.info/ballroom/international-style/tango/back-corte,docs/figures steps/parsed/chunk_3/tango_back-corte.json
9c68335f-939b-4128-be2d-3e15a71727c1,Back Open Promenade,Tango,Silver/Gold,No,,,,,,
8be59416-8fb7-444b-958b-fb7e989e1a16,Back Whisk,Tango,Silver/Gold,No,,,,,,
9766c285-f920-4881-b7f7-509441ae2607,Basic Reverse Turn,Tango,Silver/Gold,No,,,,,,
507c193d-c791-496c-b0f0-6e81f5cfd2b0,Brush Tap,Tango,Silver/Gold,No,,,,,,
be4c3e88-8292-4081-80dc-28fcad153d11,Chase,Tango,Silver/Gold,No,,,,,,
4ed5901b-ab62-434c-9a80-3f14d2f0f1bf,Closed Promenade,Tango,Silver/Gold,Yes,Closed Promenade,Newcomer,7,6,https://www.dancecentral.info/ballroom/international-style/tango/closed-promenade,docs/figures steps/parsed/chunk_4/tango_closed-promenade.json
ba93d6ed-fb9b-470a-81b4-64bfbace0e64,Contra Check,Tango,Silver/Gold,No,,,,,,
8e74ec23-c765-4f62-85fe-37d3f1bc89fd,Drop (or Tilt) Oversway,Tango,Silver/Gold,No,,,,,,
ba9765ac-0ec6-4ce1-94c7-4141911f3c87,Fallaway Four Step,Tango,Silver/Gold,No,,,,,,
26b603fe-245f-4b07-8a5d-a1e6019de9c7,Fallaway Promenade,Tango,Silver/Gold,No,,,,,,
568540a5-3e50-4eed-be31-c1a181e50c03,Fallaway Reverse and Slip Pivot,Tango,Silver/Gold,No,,,,,,
58aaa3bb-df45-4152-907e-02d22d7cf503,Five Step,Tango,Silver/Gold,No,,,,,,
43c460db-074d-43ef-82c5-093dab7f77a5,Four Step,Tango,Silver/Gold,No,,,,,,
183575c7-3edb-438b-b33d-23d0004e5791,Four Step Change,Tango,Silver/Gold,No,,,,,,
95d3aac6-3b7c-4581-8d8c-12a2f94292b5,Foxtrot Twist Turn in PP,Tango,Silver/Gold,No,,,,,,
8830c725-25e5-4c81-8cea-3337d17c0d67,Mini Five Step,Tango,Silver/Gold,No,,,,,,
bfd87abd-8cef-47db-a62e-91812b3a5e5e,Natural Promenade Turn,Tango,Silver/Gold,Yes,Natural Promenade Turn,Bronze,8,21,https://www.dancecentral.info/ballroom/international-style/tango/natural-promenade-turn,docs/figures steps/parsed/chunk_4/tango_natural-promenade-turn.json
d313cb50-c8ca-4d08-b7ca-4775424265dc,Natural Promenade Turn to Rock Turn,Tango,Silver/Gold,No,,,,,,
eabda2e4-4182-4e0f-a36c-4d2cef930f27,Natural Twist Turn,Tango,Silver/Gold,Yes,Natural Twist Turn,Bronze,12,14,https://www.dancecentral.info/ballroom/international-style/tango/natural-twist-turn,docs/figures steps/parsed/chunk_4/tango_natural-twist-turn.json
eaec58d3-436e-4f8c-b73f-a67dfb46f6f7,Open Finish,Tango,Silver/Gold,Yes,Open Finish,Newcomer,4,14,http://www.dancecentral.info/ballroom/international-style/tango/open-finish,docs/figures steps/parsed/chunk_6/tango_open-finish.json
5ccd0994-e7d5-40a5-af11-474a1654c1be,Open Promenade,Tango,Silver/Gold,Yes,Open Promenade,Bronze,8,1,https://www.dancecentral.info/ballroom/international-style/tango/open-promenade,docs/figures steps/parsed/chunk_3/tango_open-promenade.json
5b953bf2-45fc-401c-8432-4a2faa1ca42a,"Open Reverse, Lady Outside (Open Finish)",Tango,Silver/Gold,Yes,Open Finish,Newcomer,6,7,https://www.dancecentral.info/ballroom/international-style/tango/open-finish,docs/figures steps/parsed/chunk_4/tango_open-finish.json
721e6c80-a1f4-4d0f-ab2b-70dba2e25361,"Open Reverse, Lady in Line (Closed Finish)",Tango,Silver/Gold,Yes,"Open Reverse, Lady in Line (Closed Finish)",Bronze,9,0,http://www.dancecentral.info/ballroom/international-style/tango/open-reverse-turn-lady-inside?src=routine,docs/figures steps/parsed/chunk_6/tango_open-reverse-turn-lady-inside?src=routine.json
aaa541af-c933-460f-947e-60b4718e500e,Open Telemark,Tango,Silver/Gold,No,,,,,,
699a4c9c-a7c5-4486-bd28-e30340095558,Outside Spin,Tango,Silver/Gold,No,,,,,,
65636486-f7db-4968-9224-0b6f0a39ca19,Outside Swivel,Tango,Silver/Gold,No,,,,,,
878f326e-1ac7-40fa-8af3-7bcec2757b09,Outside Swivel (Turning Left) followed by steps 2 and 3 of Promenade Link (after Open Finish ended DW),Tango,Silver/Gold,No,,,,,,
c812bfcb-5399-44f7-8ccf-358c77b6baa7,Outside Swivel (Turning Left) followed by steps 2 and 3 of Promenade Link (after Open Promenade),Tango,Silver/Gold,No,,,,,,
8083ae65-440e-4444-906a-a87cff68feb3,Oversway,Tango,Silver/Gold,No,,,,,,
018d1ac0-e0ce-4b0f-93b8-3993207cfc96,Passing Natural Turn,Tango,Silver/Gold,No,,,,,,
8c1db409-1bb8-4ba5-b7f2-9bd1156b0f42,Progressive Link,Tango,Silver/Gold,Yes,Progressive Link,Newcomer,4,55,https://www.dancecentral.info/ballroom/international-style/tango/progressive-link,docs/figures steps/parsed/chunk_4/tango_progressive-link.json
041269cd-b2cd-4573-86b4-3a0eeeece864,Progressive Side Step,Tango,Silver/Gold,Yes,Progressive Side Step,Newcomer,6,3,https://www.dancecentral.info/ballroom/international-style/tango/progressive-side-step,docs/figures steps/parsed/chunk_4/tango_progressive-side-step.json
bff22bd2-b918-4b74-9ea0-1d206b4495b3,Progressive Side Step Reverse Turn,Tango,Silver/Gold,Yes,Progressive Side Step Reverse Turn,Bronze,4,5,https://www.dancecentral.info/ballroom/international-style/tango/progressive-side-step-reverse-turn,docs/figures steps/parsed/chunk_4/tango_progressive-side-step-reverse-turn.json
0840bd51-b94f-4bf1-804f-9f5b6d666e4d,Promenade Link,Tango,Silver/Gold,No,,,,,,
492b48ad-c9e2-479e-bcc9-e7b638b1e39b,Reverse Pivot,Tango,Silver/Gold,No,,,,,,
eb4d01a0-3aca-430c-b640-0098d3a5e92f,Rock on Left Foot,Tango,Silver/Gold,No,,,,,,
3efc62b2-f1d5-4b58-8826-98722719c952,Rock on Right Foot,Tango,Silver/Gold,No,,,,,,
117abb57-3ef5-4d97-9903-b2c51ec63c01,Syncopated Reverse Turn,Tango,Silver/Gold,No,,,,,,
50b7e757-50fa-4294-80ae-6b183b80cd08,Whisk,Tango,Silver/Gold,No,,,,,,
dd638b42-75ef-4f82-89ee-935f7180d065,Check from Reverse Fleckerl to Natural Fleckerl,Viennese Waltz,Silver/Gold,No,,,,,,
8f067372-1613-4255-a1ef-22079f064e2c,Closed Changes (forwards and backwards),Viennese Waltz,Newcomer/Bronze,No,,,,,,
e820e8fa-fad0-46b1-a909-371cf7472d4c,Contra Check,Viennese Waltz,Silver/Gold,Yes,Contra Check,Gold,3,6,https://www.dancecentral.info/ballroom/international-style/viennese-waltz/contra-check,docs/figures steps/parsed/chunk_4/viennese-waltz_contra-check.json
5d8017bd-3466-46e4-94aa-ba2da0da2668,Natural Fleckerl,Viennese Waltz,Silver/Gold,Yes,Natural Fleckerl,Gold,6,2,https://www.dancecentral.info/ballroom/international-style/viennese-waltz/natural-fleckerl,docs/figures steps/parsed/chunk_4/viennese-waltz_natural-fleckerl.json
ddae8d21-cb85-4fea-b8bd-7ba69ae8e2f0,Natural Turn,Viennese Waltz,Newcomer/Bronze,Yes,Natural Turn,Bronze,12,31,https://www.dancecentral.info/ballroom/international-style/viennese-waltz/natural-turn,docs/figures steps/parsed/chunk_10/viennese-waltz_natural-turn.json
3bc3294a-e3a1-46e0-9337-bdb23693137b,Reverse Fleckerl,Viennese Waltz,Silver/Gold,Yes,Reverse Fleckerl,Silver,6,0,https://www.dancecentral.info/ballroom/international-style/viennese-waltz/reverse-fleckerl,docs/figures steps/parsed/chunk_4/viennese-waltz_reverse-fleckerl.json
adbc07a2-7f2c-494b-9310-2c4c0abeca40,Reverse Turn,Viennese Waltz,Newcomer/Bronze,No,,,,,,
6eed3f7a-ee52-4ee1-8e32-d47e648f713d,Back Whisk,Waltz,Newcomer/Bronze,No,,,,,,
5c719d89-4076-4e78-895f-24170aa8ddad,Backward Lock Step (Back Lock),Waltz,Newcomer/Bronze,Yes,Backward Lock Step (Back Lock),Bronze,5,4,https://www.dancecentral.info/ballroom/international-style/quickstep/back-lock,docs/figures steps/parsed/chunk_4/quickstep_back-lock.json
8d7f5ba6-45be-49d4-98a9-e8297063153f,Chasse from Promenade Position,Waltz,Newcomer/Bronze,No,,,,,,
1593e5d3-e1b5-45b6-b060-b5c351cf7329,Closed Wing,Waltz,Silver/Gold,Yes,Closed Wing,Gold,6,7,https://www.dancecentral.info/ballroom/international-style/waltz/closed-wing,docs/figures steps/parsed/chunk_3/waltz_closed-wing.json
9176e327-76ab-4510-84a3-eb1dbcc7af38,Contra Check,Waltz,Silver/Gold,Yes,Contra Check,Gold,6,19,https://www.dancecentral.info/ballroom/international-style/waltz/contra-check,docs/figures steps/parsed/chunk_3/waltz_contra-check.json
de370b18-f0c6-4ae8-a0e9-9e1a66be0b60,Cross Hesitation after Open Impetus Turn,Waltz,Newcomer/Bronze,Yes,Cross Hesitation after Open Impetus Turn,Silver,6,4,http://www.dancecentral.info/ballroom/international-style/waltz/open-impetus-and-cross-hesitation?src=routine,docs/figures steps/parsed/chunk_7/waltz_open-impetus-and-cross-hesitation?src=routine.json
ac89eefb-31e1-4a46-a4ee-ae43990cfa79,Double Reverse Spin,Waltz,Newcomer/Bronze,Yes,Double Reverse Spin,Bronze,8,33,https://www.dancecentral.info/ballroom/international-style/waltz/double-reverse-spin,docs/figures steps/parsed/chunk_3/waltz_double-reverse-spin.json
85b4a9d1-de7c-48cd-b9e8-2946eefff888,Drag Hesitation,Waltz,Silver/Gold,No,,,,,,
bf824d93-accf-4a52-8eb0-105fc507853a,Fallaway Natural Turn,Waltz,Silver/Gold,No,,,,,,
566fa2b5-83a9-4ff5-aa46-0eb23de71270,Fallaway Reverse and Slip Pivot,Waltz,Silver/Gold,Yes,Fallaway Reverse and Slip Pivot,Gold,7,16,https://www.dancecentral.info/ballroom/international-style/waltz/fallaway-reverse-and-slip-pivot,docs/figures steps/parsed/chunk_3/waltz_fallaway-reverse-and-slip-pivot.json
0e41cbf0-0cf4-46ca-83c5-e29d06c1af35,Fallaway Whisk,Waltz,Silver/Gold,No,,,,,,
a8044017-a36c-40c6-ae88-dfa51b04412d,Forward Lock Step,Waltz,Silver/Gold,No,,,,,,
85d01c70-75a1-474a-a7d8-147e39c3539d,Hesitation Change,Waltz,Newcomer/Bronze,No,,,,,,
2b4f3fd6-f0b1-48bb-9fbc-04f099d8c0de,Hover Corté,Waltz,Silver/Gold,Yes,Hover Corté,Gold,6,3,https://www.dancecentral.info/ballroom/international-style/waltz/hover-corte,docs/figures steps/parsed/chunk_3/waltz_hover-corte.json
98f7810f-fd04-49fd-8370-42624f7a209e,Impetus Turn (Closed),Waltz,Newcomer/Bronze,No,,,,,,
4e4fdcfc-c900-4b65-a4d5-12f1e3ccebc8,LF Closed Change,Waltz,Newcomer/Bronze,No,,,,,,
598961c4-8ad9-4ce7-9526-a66859f72d45,Left Whisk,Waltz,Silver/Gold,Yes,Left Whisk,Gold,6,0,https://www.dancecentral.info/ballroom/international-style/waltz/left-whisk,docs/figures steps/parsed/chunk_3/waltz_left-whisk.json
83b8b0d5-4785-422b-a50b-a98c9c8fa207,Natural Spin Turn,Waltz,Newcomer/Bronze,No,,,,,,
8d3bfc10-56da-42aa-8ea3-003add632c01,Natural Turn,Waltz,Newcomer/Bronze,Yes,Natural Turn,Newcomer,13,21,https://www.dancecentral.info/ballroom/international-style/quickstep/natural-turn?src=routine,docs/figures steps/parsed/chunk_10/quickstep_natural-turn?src=routine.json
b0d0d656-4ba8-4bb0-8f5b-c1da99dd5ebc,Open Impetus Turn,Waltz,Newcomer/Bronze,Yes,Open Impetus Turn,Silver,6,14,https://www.dancecentral.info/ballroom/international-style/waltz/open-impetus-and-wing,docs/figures steps/parsed/chunk_4/waltz_open-impetus-and-wing.json
e84ad3dc-7cfc-4267-afb1-827b870d4e94,Open Telemark and Wing,Waltz,Silver/Gold,Yes,Open Telemark and Wing,Silver,10,13,http://www.dancecentral.info/ballroom/international-style/waltz/open-telemark-and-wing,docs/figures steps/parsed/chunk_6/waltz_open-telemark-and-wing.json
f141267b-38f6-4e8c-8064-400a7347a270,Open Telemark into Cross Hesitation,Waltz,Silver/Gold,Yes,Open Telemark into Cross Hesitation,Silver,6,7,https://www.dancecentral.info/ballroom/international-style/waltz/open-telemark-and-cross-hesitation,docs/figures steps/parsed/chunk_4/waltz_open-telemark-and-cross-hesitation.json
a06da90d-11a8-442e-b17d-9cc88d6c6016,Outside Change,Waltz,Newcomer/Bronze,No,,,,,,
8a19af94-c5c3-41f1-be52-b2b5967b1cb4,Outside Spin,Waltz,Silver/Gold,No,,,,,,
468b3f13-6107-43ef-b20f-066e47b72170,Passing Natural Turn,Waltz,Silver/Gold,No,,,,,,
a4b06c96-a1e1-4c1f-999f-131c0e9d1f00,Progressive Chasse,Waltz,Silver/Gold,Yes,Progressive Chasse,Bronze,8,18,http://www.dancecentral.info/ballroom/international-style/waltz/progressive-chasse-to-r?src=routine,docs/figures steps/parsed/chunk_7/waltz_progressive-chasse-to-r?src=routine.json
206de92a-9169-4c76-9d33-9f0b84519245,Progressive Chasse to Right,Waltz,Newcomer/Bronze,Yes,Progressive Chasse to Right,Bronze,7,13,https://www.dancecentral.info/ballroom/international-style/waltz/progressive-chasse-to-r,docs/figures steps/parsed/chunk_4/waltz_progressive-chasse-to-r.json
28dade8b-3cda-445f-b62a-a67cf5cc45fd,Quick Natural Spin Turn,Waltz,Silver/Gold,No,,,,,,
cc293dcb-b342-4850-840b-7214d756cf2a,Quick Natural Weave from PP (Running Weave),Waltz,Silver/Gold,No,,,,,,
d32ef51e-f9f5-4ae9-8657-7abdbe991e8e,Quick Wing,Waltz,Silver/Gold,No,,,,,,
8b897c4b-b8d7-4590-a337-5322f0247444,RF Closed Change,Waltz,Newcomer/Bronze,No,,,,,,
a630fd08-0805-4bd0-be81-6aef3725126e,Reverse Corte,Waltz,Newcomer/Bronze,Yes,Reverse Corte,Bronze,3,3,https://www.dancecentral.info/ballroom/international-style/waltz/reverse-corte,docs/figures steps/parsed/chunk_3/waltz_reverse-corte.json
2d266348-f5e6-40b9-b9a7-c9ca38b42c57,Reverse Pivot,Waltz,Silver/Gold,Yes,Reverse Pivot,Bronze,1,11,https://www.dancecentral.info/ballroom/international-style/waltz/reverse-pivot,docs/figures steps/parsed/chunk_3/waltz_reverse-pivot.json
40fb0d80-96e7-4c81-9ace-b74f1d9f63c4,Reverse Turn,Waltz,Newcomer/Bronze,No,,,,,,
8b9daed7-c5d9-49f4-b5c4-95d5d318636f,Running Cross Chasse,Waltz,Silver/Gold,No,,,,,,
357dfbd7-f64e-4c5f-9c87-2bc6039656b7,Running Finish,Waltz,Silver/Gold,Yes,Running Finish,Bronze,3,0,https://www.dancecentral.info/ballroom/international-style/quickstep/running-finish,docs/figures steps/parsed/chunk_5/quickstep_running-finish.json
b7b06c8a-b56a-4ffc-b6fa-c108f0be58d8,Running Spin Turn,Waltz,Silver/Gold,Yes,Running Spin Turn,Gold,11,7,https://www.dancecentral.info/ballroom/international-style/quickstep/running-spin-turn,docs/figures steps/parsed/chunk_5/quickstep_running-spin-turn.json
6082aae8-5469-4dfb-b466-190b3b23976c,Telemark (Closed Telemark),Waltz,Silver/Gold,Yes,Telemark (Closed Telemark),Silver,6,9,https://www.dancecentral.info/ballroom/international-style/waltz/closed-telemark,docs/figures steps/parsed/chunk_3/waltz_closed-telemark.json
24470417-7bdf-4566-92a2-9500ec712014,Turning Lock,Waltz,Silver/Gold,Yes,Turning Lock,Silver,10,18,https://www.dancecentral.info/ballroom/international-style/waltz/turning-lock,docs/figures steps/parsed/chunk_3/waltz_turning-lock.json
8f2cb481-ea15-4d2c-8e18-0b09d251d1a4,Turning Lock to Right,Waltz,Silver/Gold,Yes,Turning Lock to Right,Gold,8,21,https://www.dancecentral.info/ballroom/international-style/waltz/turning-lock-to-r,docs/figures steps/parsed/chunk_3/waltz_turning-lock-to-r.json
c80dae97-7afd-4db5-a3b9-02acf459defc,Underturned Outside Spin,Waltz,Silver/Gold,No,,,,,,
a84f4057-96cd-46d4-bdcd-6044dd41ea37,Weave from PP (after Open Impetus Turn),Waltz,Silver/Gold,Yes,Weave from PP (after Open Impetus Turn),Silver,6,22,https://www.dancecentral.info/ballroom/international-style/waltz/weave-from-promenade-position,docs/figures steps/parsed/chunk_3/waltz_weave-from-promenade-position.json
82bd6c4a-26ae-404a-bb75-77495ea2dde4,Weave from PP (after Whisk),Waltz,Silver/Gold,Yes,Weave from PP (after Open Impetus Turn),Silver,6,11,http://www.dancecentral.info/ballroom/international-style/waltz/weave-from-promenade-position,docs/figures steps/parsed/chunk_6/waltz_weave-from-promenade-position.json
a31a5526-599f-456b-a87a-4aa42aff3b14,Weave in Waltz Time,Waltz,Newcomer/Bronze,Yes,Weave in Waltz Time,Bronze,13,24,https://www.dancecentral.info/ballroom/international-style/waltz/basic-weave,docs/figures steps/parsed/chunk_3/waltz_basic-weave.json
dbe88249-bc63-458c-99ea-dd3de69e1f28,Whisk,Waltz,Newcomer/Bronze,No,,,,,,
03a1f09f-d59d-4096-95f4-0b8f27f6dbaf,Wing Following Open Impetus Turn,Waltz,Silver/Gold,No,,,,,,
,,Cha Cha,,No,Alemana,Bronze,11,17,https://www.dancecentral.info/ballroom/international-style/cha-cha-cha/alemana,docs/figures steps/parsed/chunk_2/cha-cha-cha_alemana.json
,,Cha Cha,,No,Cha Cha Cha Closed Basic,Newcomer,4,8,https://www.dancecentral.info/ballroom/international-style/cha-cha-cha/cha-cha-basic,docs/figures steps/parsed/chunk_2/cha-cha-cha_cha-cha-basic.json
,,Cha Cha,,No,HipTwist Spiral,Gold,10,13,https://www.dancecentral.info/ballroom/international-style/cha-cha-cha/hip-twist-spiral,docs/figures steps/parsed/chunk_3/cha-cha-cha_hip-twist-spiral.json
,,Cha Cha,,No,Open Hip Twist,Silver,8,24,https://www.dancecentral.info/ballroom/international-style/cha-cha-cha/advanced-hip-twist,docs/figures steps/parsed/chunk_2/cha-cha-cha_advanced-hip-twist.json
,,Cha Cha,,No,RopeSpinning,Silver,5,10,https://www.dancecentral.info/ballroom/international-style/cha-cha-cha/rope-spinning,docs/figures steps/parsed/chunk_1/cha-cha-cha_rope-spinning.json
,,Cha Cha,,No,Side Step to Left,Newcomer,6,4,https://www.dancecentral.info/ballroom/international-style/cha-cha-cha/side-step,docs/figures steps/parsed/chunk_1/cha-cha-cha_side-step.json
,,Cha Cha,,No,"Spiral Turns (Spiral, Curl and Rope Spinning)",Silver,4,6,https://www.dancecentral.info/ballroom/international-style/cha-cha-cha/curl,docs/figures steps/parsed/chunk_2/cha-cha-cha_curl.json
,,Cha Cha,,No,Spot or Switch Turn To L (Lady to R),Bronze,6,7,https://www.dancecentral.info/ballroom/international-style/cha-cha-cha/spot-turn,docs/figures steps/parsed/chunk_1/cha-cha-cha_spot-turn.json
,,Foxtrot,,No,Bounce Fallaway with Weave Ending,Gold,12,33,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/bounce-fallaway-with-weave-ending?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_bounce-fallaway-with-weave-ending?src=routine.json
,,Foxtrot,,No,Bounce Fallaway with Weave Ending,Gold,12,15,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/bounce-fallaway-with-weave-ending?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_bounce-fallaway-with-weave-ending?src=routine.json
,,Foxtrot,,No,Curved Feather,Gold,14,43,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/curved-feather-to-back-feather,docs/figures steps/parsed/chunk_8/slow-foxtrot_curved-feather-to-back-feather.json
,,Foxtrot,,No,Curved Feather to Back Feather,Gold,14,39,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/curved-feather-to-back-feather?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_curved-feather-to-back-feather?src=routine.json
,,Foxtrot,,No,Curved Feather to Back Feather,Gold,14,7,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/curved-feather-to-back-feather?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_curved-feather-to-back-feather?src=routine.json
,,Foxtrot,,No,Fallaway Reverse Slip Pivot,Gold,8,8,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/fallaway-reverse-and-slip-pivot?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_fallaway-reverse-and-slip-pivot?src=routine.json
,,Foxtrot,,No,Fallaway Reverse Slip Pivot,Gold,4,10,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/fallaway-reverse-and-slip-pivot?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_fallaway-reverse-and-slip-pivot?src=routine.json
,,Foxtrot,,No,Foxtrot Fallaway with Weave Ending,Gold,13,29,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/bounce-fallaway-with-weave-ending,docs/figures steps/parsed/chunk_4/slow-foxtrot_bounce-fallaway-with-weave-ending.json
,,Foxtrot,,No,Hover Cross,Silver,4,12,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-cross,docs/figures steps/parsed/chunk_7/slow-foxtrot_hover-cross.json
,,Foxtrot,,No,Hover Cross,Silver,16,52,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-cross?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_hover-cross?src=routine.json
,,Foxtrot,,No,Hover Cross,Silver,8,13,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-cross?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_hover-cross?src=routine.json
,,Foxtrot,,No,Hover Feather,Silver,5,10,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-feather,docs/figures steps/parsed/chunk_7/slow-foxtrot_hover-feather.json
,,Foxtrot,,No,Hover Feather,Silver,6,14,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-feather?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_hover-feather?src=routine.json
,,Foxtrot,,No,Hover Feather,Silver,5,17,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-feather?src=routine,docs/figures steps/parsed/chunk_9/slow-foxtrot_hover-feather?src=routine.json
,,Foxtrot,,No,Hover Telemark,Silver,8,16,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-telemark?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_hover-telemark?src=routine.json
,,Foxtrot,,No,Hover Telemark,Silver,8,33,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-telemark,docs/figures steps/parsed/chunk_9/slow-foxtrot_hover-telemark.json
,,Foxtrot,,No,Hover Telemark to PP,Silver,8,22,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-telemark-to-pp,docs/figures steps/parsed/chunk_9/slow-foxtrot_hover-telemark-to-pp.json
,,Foxtrot,,No,Hover Telemark to Promenade Position,Silver,8,0,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-telemark-to-pp,docs/figures steps/parsed/chunk_5/slow-foxtrot_hover-telemark-to-pp.json
,,Foxtrot,,No,Natural Hover Telemark,Gold,14,65,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/natural-hover-telemark,docs/figures steps/parsed/chunk_7/slow-foxtrot_natural-hover-telemark.json
,,Foxtrot,,No,Natural Hover Telemark,Silver,8,12,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/hover-telemark?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_hover-telemark?src=routine.json
,,Foxtrot,,No,Natural Telemark,Silver,12,33,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/natural-telemark?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_natural-telemark?src=routine.json
,,Foxtrot,,No,Natural Telemark,Silver,12,29,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/natural-telemark,docs/figures steps/parsed/chunk_7/slow-foxtrot_natural-telemark.json
,,Foxtrot,,No,Natural Telemark,Silver,2,6,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/natural-telemark?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_natural-telemark?src=routine.json
,,Foxtrot,,No,Natural Twist Turn,Gold,14,22,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/natural-twist-turn?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_natural-twist-turn?src=routine.json
,,Foxtrot,,No,Natural Twist Turn,Gold,13,54,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/natural-twist-turn?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_natural-twist-turn?src=routine.json
,,Foxtrot,,No,Natural Zig-Zag from PP,Gold,12,37,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/natural-zig-zag-from-pp,docs/figures steps/parsed/chunk_7/slow-foxtrot_natural-zig-zag-from-pp.json
,,Foxtrot,,No,Natural Zig-Zag from PP,Gold,12,7,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/natural-zig-zag-from-pp?src=routine,docs/figures steps/parsed/chunk_9/slow-foxtrot_natural-zig-zag-from-pp?src=routine.json
,,Foxtrot,,No,Natural Zig-Zag from PP,Gold,12,29,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/natural-zig-zag-from-pp?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_natural-zig-zag-from-pp?src=routine.json
,,Foxtrot,,No,Open Telemark Feather Ending,Silver,10,0,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/open-telemark-and-feather-ending?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_open-telemark-and-feather-ending?src=routine.json
,,Foxtrot,,No,Open Telemark Feather Ending,Silver,13,14,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/open-telemark-and-feather-ending,docs/figures steps/parsed/chunk_8/slow-foxtrot_open-telemark-and-feather-ending.json
,,Foxtrot,,No,Open Telemark Feather Ending,Silver,13,6,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/open-telemark-and-feather-ending?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_open-telemark-and-feather-ending?src=routine.json
,,Foxtrot,,No,Open Telemark Natural Turn Outside Swivel Feather Ending,Silver,22,64,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/open-telemark-natural-turn-to-outside-swivel-and-feather-ending?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_open-telemark-natural-turn-to-outside-swivel-and-feather-ending?src=routine.json
,,Foxtrot,,No,Open Telemark Natural Turn Outside Swivel Feather Ending,Silver,24,66,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/open-telemark-natural-turn-to-outside-swivel-and-feather-ending,docs/figures steps/parsed/chunk_8/slow-foxtrot_open-telemark-natural-turn-to-outside-swivel-and-feather-ending.json
